MATCH,MATCH2,PLAYER,TEAM,NAME,POS,PC ,PA ,PC/PA,PR,MIN,GS,SG,S,FC,FS,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_L,A_M,A_H,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_penalty_area,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Low_activity_time_spent,Medium_activity_time_spent,High_activity_time_spent,Distance_covered_m,Low_ADC_m,Medium_ADC_m,High_ADC_m,Top_Speed,Sprints
61,61,17,NED,Eljero ELIA ,F ,0,1,0,1,1,0,0,0,0,0,610,199,184,19,7,3,9,15.88,83,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"5'55""",0.83,0.06,0.11,610,305,88,217,15.88,9
61,61,23,NED,Rafael VAN DER VAART ,M ,20,32,63,28,45,0,2,2,0,0,6304,2770,2181,42,21,1,58,24.07,71,14,15,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"49'54""",0.71,0.14,0.15,6304,3008,1328,1967,24.07,58
60,60,1,PAR,Justo VILLAR ,GK ,10,29,34,5,90,0,0,0,0,0,4003,1000,1764,,,,1,12.32,99,1,,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,"95'34""",0.99,0.01,0,4003,3708,158,137,12.32,1
60,60,2,PAR,Dario VERON ,D ,25,49,51,16,90,0,0,0,1,0,10042,2435,5000,11,2,,101,22.55,84,8,8,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,"95'34""",0.84,0.08,0.08,10042,6082,1575,2385,22.55,101
60,60,3,PAR,Claudio MOREL ,D ,20,39,51,11,90,0,0,1,1,0,10113,2542,5070,14,2,,120,24.57,83,8,9,0,1,0,0,0,1,0,1,7,0,0,0,1,0,1,1,"95'34""",0.83,0.08,0.09,10113,5836,1499,2779,24.57,120
60,60,7,PAR,Oscar CARDOZO ,F ,14,23,61,22,90,0,1,1,3,3,9746,2882,4320,76,32,4,91,26.2,85,8,7,0,1,0,1,0,0,0,3,3,0,0,0,1,0,0,0,"95'34""",0.85,0.08,0.07,9746,6093,1364,2290,26.2,91
60,60,8,PAR,Edgar BARRETO ,M ,17,23,74,17,64,0,0,0,1,1,7821,2034,3873,44,11,,101,24.65,79,10,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"64'45""",0.79,0.1,0.11,7821,4264,1289,2268,24.65,101
60,60,11,PAR,Jonathan SANTANA ,M ,12,26,46,17,90,0,1,1,7,1,10667,2758,5433,47,13,1,145,21.73,80,9,11,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,"95'34""",0.8,0.09,0.11,10667,5537,1707,3423,21.73,145
60,60,14,PAR,Paulo DA SILVA ,D ,21,33,64,13,90,0,0,0,1,0,9095,2168,4573,4,2,1,68,23.71,86,7,7,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,"95'34""",0.86,0.07,0.07,9095,5799,1429,1866,23.71,68
60,60,15,PAR,Victor CACERES ,M ,17,26,65,18,84,0,0,0,2,0,10093,2297,5570,35,3,,107,24.07,76,11,13,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,"85'12""",0.76,0.11,0.13,10093,5038,1885,3172,24.07,107
60,60,16,PAR,Cristian RIVEROS ,M ,22,40,55,28,90,0,0,1,4,4,10720,2488,5781,36,5,,97,22.75,81,9,10,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,"95'34""",0.81,0.09,0.1,10720,5831,1777,3110,22.75,97
60,60,18,PAR,Nelson VALDEZ ,F ,5,13,38,16,72,0,0,1,1,2,7828,2379,3468,74,31,3,94,28.67,85,6,9,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,"73'11""",0.85,0.06,0.09,7828,4827,845,2154,28.67,94
60,60,21,PAR,Antolin ALCARAZ ,D ,16,28,57,14,90,0,0,0,3,0,9174,2186,4557,6,2,1,67,22.16,85,8,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,"95'34""",0.85,0.08,0.07,9174,5681,1425,2068,22.16,67
60,60,9,PAR,Roque SANTA CRUZ ,F ,5,7,71,5,18,0,1,2,1,0,2041,537,934,86,43,12,14,25.98,88,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"22'23""",0.88,0.06,0.06,2041,1394,242,404,25.98,14
60,60,13,PAR,Enrique VERA ,M ,5,8,63,5,26,0,0,1,0,0,3399,659,1844,38,6,,38,20.28,82,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30'49""",0.82,0.07,0.11,3399,2050,475,873,20.28,38
60,60,19,PAR,Lucas BARRIOS ,F ,1,3,33,3,6,0,1,1,0,0,947,226,489,91,28,3,10,28.56,89,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"10'22""",0.89,0.05,0.06,947,605,107,235,28.56,10
60,60,1,ESP,Iker CASILLAS ,GK ,27,37,73,13,90,0,0,0,0,0,3383,1363,1024,,,,7,16.29,99,1,,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,"95'34""",0.99,0.01,0,3383,3017,176,190,16.29,7
60,60,3,ESP,Gerard PIQUE ,D ,58,69,84,41,90,0,0,0,2,0,9211,4015,2793,15,5,3,78,21.7,85,8,7,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,"95'34""",0.85,0.08,0.07,9211,5689,1411,2111,21.7,78
60,60,5,ESP,Carles PUYOL ,D ,25,29,86,19,84,0,0,0,1,1,7843,3174,2513,12,5,3,55,25.37,88,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"84'58""",0.88,0.06,0.06,7843,5285,990,1568,25.37,55
60,60,6,ESP,Andres INIESTA ,M ,45,54,83,56,90,0,1,3,2,6,10293,4992,2699,69,30,2,89,22.92,83,9,8,0,2,0,0,0,0,0,2,6,2,1,0,1,0,0,0,"95'34""",0.83,0.09,0.08,10293,6199,1728,2366,22.92,89
60,60,7,ESP,David VILLA ,F ,17,31,55,37,90,1,2,4,0,4,8071,3905,1925,91,47,8,78,23.53,90,4,6,1,4,0,0,0,0,0,0,7,2,0,0,2,0,0,0,"95'34""",0.9,0.04,0.06,8071,5518,831,1722,23.53,78
60,60,8,ESP,XAVI ,M ,76,96,79,82,90,0,0,3,0,1,10989,5514,2792,60,25,2,68,20.99,77,12,11,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"95'34""",0.77,0.12,0.11,10989,5594,2257,3138,20.99,68
60,60,9,ESP,Fernando TORRES ,F ,10,15,67,15,56,0,0,0,1,0,5796,2769,1517,93,53,13,58,23.01,87,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"56'56""",0.87,0.06,0.07,5796,3881,706,1209,23.01,58
60,60,11,ESP,Joan CAPDEVILA ,D ,61,74,82,60,90,0,0,1,1,0,9503,4334,2620,28,10,1,82,26.07,84,8,8,0,0,0,1,0,0,0,1,4,0,0,0,0,1,1,1,"95'34""",0.84,0.08,0.08,9503,5833,1414,2257,26.07,82
60,60,14,ESP,XABI ALONSO ,M ,60,79,76,68,75,0,1,3,0,2,8654,4144,2563,44,14,2,53,22.63,77,12,11,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"75'51""",0.77,0.12,0.11,8654,4499,1793,2363,22.63,53
60,60,15,ESP,SERGIO RAMOS ,D ,54,65,83,44,90,0,1,1,3,4,9901,4509,2789,38,17,5,101,24.1,83,8,9,0,1,0,0,0,0,0,3,7,0,0,1,0,0,0,0,"95'34""",0.83,0.08,0.09,9901,5741,1582,2578,24.1,101
60,60,16,ESP,Sergio BUSQUETS ,M ,69,84,82,63,90,0,0,0,2,3,9869,4255,3178,34,5,2,78,20.99,84,10,6,0,0,0,0,0,1,0,2,11,0,0,1,0,0,0,0,"95'34""",0.84,0.1,0.06,9869,6268,1706,1896,20.99,78
60,60,4,ESP,Carlos MARCHENA ,D ,1,1,100,0,6,0,0,0,0,0,809,417,197,,,,3,22.67,91,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10'36""",0.91,0.05,0.04,809,600,103,106,22.67,3
60,60,10,ESP,Cesc FABREGAS ,M ,20,24,83,22,34,0,0,0,0,1,4416,2227,1015,51,25,9,42,24.1,78,11,11,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,"38'38""",0.78,0.11,0.11,4416,2313,849,1254,24.1,42
60,60,18,ESP,PEDRO ,F ,9,14,64,12,15,0,1,1,0,1,2349,1127,571,70,26,5,20,21.7,76,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,22,ARG,Sergio ROMERO,GK ,15,21,71,8,90,0,0,0,0,0,3002,1198,1171,,,,6,22.52,99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,2,ARG,Martin DEMICHELIS,D ,52,61,85,43,90,0,0,0,0,2,8277,3190,3344,15,2,1,84,23.63,88,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,4,ARG,Nicolas BURDISSO,D ,42,50,84,26,90,0,0,0,1,1,8924,3444,3730,9,2,1,71,28.35,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,6,ARG,Gabriel HEINZE,D ,51,74,69,44,90,0,0,1,1,2,10473,4237,4034,35,11,2,143,22.68,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,7,ARG,Angel DI MARIA,M ,28,44,64,37,75,0,2,3,2,2,8621,3640,3328,55,29,3,81,24.71,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,9,ARG,Gonzalo HIGUAIN,F ,17,29,59,21,90,0,2,2,2,1,9555,4305,3081,85,48,13,76,28.35,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,10,ARG,Lionel MESSI,F ,48,70,69,58,90,0,2,7,0,0,8571,4238,2671,69,30,3,73,21.36,88,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,11,ARG,Carlos TEVEZ,F ,35,54,65,52,90,0,1,3,2,2,9424,4519,3088,77,39,7,110,29.8,84,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,14,ARG,Javier MASCHERANO,M ,55,75,73,57,90,0,0,1,6,1,10008,3994,4192,33,5,,96,25.03,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,15,ARG,Nicolas OTAMENDI,D ,33,47,70,28,70,0,0,0,4,1,8169,3468,3253,36,8,,109,23.38,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,20,ARG,Maxi RODRIGUEZ,M ,55,65,85,45,90,0,0,1,2,1,10775,4661,3982,50,22,5,92,23.29,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,16,ARG,Sergio AGUERO,F ,5,12,42,8,15,0,0,0,0,0,1913,930,540,71,41,12,18,21.88,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,23,ARG,Javier PASTORE,M ,10,21,48,19,20,0,0,2,0,0,2773,1219,749,61,42,9,36,19.63,75,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,1,GER,Manuel NEUER,GK ,16,30,53,8,90,0,0,0,0,1,5128,1581,1869,,,,14,20.83,97,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,3,GER,Arne FRIEDRICH,D ,15,21,71,9,90,1,1,1,0,1,8848,2753,4154,8,1,,62,26.7,88,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,6,GER,Sami KHEDIRA,M ,35,54,65,36,77,0,0,0,1,1,9224,3150,4315,35,10,2,92,28.39,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,7,GER,Bastian SCHWEINSTEIGER,M ,52,84,62,56,90,0,0,5,3,4,11268,3745,5207,36,9,,109,21.29,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,8,GER,Mesut OEZIL,M ,39,51,76,43,90,0,0,1,0,1,11075,4247,4478,64,30,3,120,27.56,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,10,GER,Lukas PODOLSKI,F ,27,52,52,38,90,0,1,5,2,2,10336,3715,4502,46,22,1,113,24.4,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,11,GER,Miroslav KLOSE,F ,19,38,50,29,90,2,2,3,3,3,8778,3580,3309,70,35,10,90,22.71,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,13,GER,Thomas MUELLER,M ,21,33,64,30,84,1,1,2,2,1,10273,3848,4353,56,24,4,152,26.17,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,16,GER,Philipp LAHM,D ,48,66,73,39,90,0,0,0,0,1,10053,3545,4556,21,4,,80,21.29,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,17,GER,Per MERTESACKER,D ,24,33,73,13,90,0,0,0,1,2,8894,2751,4144,9,4,2,33,20.27,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,20,GER,Jerome BOATENG,D ,23,36,64,18,72,0,0,0,0,1,7995,2813,3600,18,5,2,70,26.46,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,2,GER,Marcell JANSEN,M ,8,12,67,7,18,0,0,0,1,0,2327,692,912,21,6,,30,18.53,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,15,GER,Piotr TROCHOWSKI,M ,1,4,25,2,6,0,0,0,1,0,1008,285,419,30,20,6,12,19.34,75,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,18,GER,Toni KROOS,M ,6,15,40,6,13,0,1,1,0,0,1649,502,765,38,13,2,16,21.11,79,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,1,URU,Fernando MUSLERA ,GK ,18,32,56,4,120,0,0,0,0,0,4339,1457,1344,,,,3,16.62,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,2,URU,Diego LUGANO ,D ,9,11,82,8,38,0,0,0,0,0,3799,1219,1365,13,11,7,23,17.59,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,4,URU,Jorge FUCILE ,D ,25,47,53,22,120,0,1,1,2,3,13014,4214,5610,21,2,,155,23.2,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,6,URU,Mauricio VICTORINO ,D ,30,51,59,24,120,1,0,0,1,2,11298,3340,4629,10,8,6,87,25.99,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,7,URU,Edinson CAVANI ,F ,13,35,37,24,76,0,0,0,0,1,8790,2782,3295,58,24,9,105,26.61,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,9,URU,Luis SUAREZ ,F ,16,35,46,32,120,0,4,5,7,6,12568,4718,4505,78,41,10,151,21.57,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,10,URU,Diego FORLAN ,F ,21,43,49,25,120,2,1,5,0,0,13102,4833,4771,76,34,4,142,28.38,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,15,URU,Diego PEREZ ,M ,23,53,43,24,120,0,0,0,3,3,12926,3890,5611,36,9,2,110,22.35,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,16,URU,Maximiliano PEREIRA ,D ,28,50,56,29,120,0,0,1,0,1,14101,4979,5600,23,8,,209,23.82,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,17,URU,Egidio AREVALO ,M ,30,54,56,19,120,0,0,2,1,1,13194,4227,5734,30,11,,108,21.65,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,20,URU,Alvaro FERNANDEZ ,M ,3,10,30,6,45,0,0,0,2,3,5217,1731,2007,52,17,7,49,28.35,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,13,URU,Sebastian ABREU ,F ,9,12,75,7,44,1,0,0,2,0,4675,1785,1805,73,37,12,48,20.28,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,14,URU,Nicolas LODEIRO ,M ,14,35,40,23,75,0,0,0,3,0,10126,3458,4315,51,24,2,136,22.56,74,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,19,URU,Andres SCOTTI ,D ,15,25,60,7,82,1,0,0,2,0,8591,2712,3617,10,7,6,51,21.67,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,22,GHA,Richard KINGSON ,GK ,21,41,51,7,120,0,0,0,0,1,4786,1821,1410,,,,13,18.36,97,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,2,GHA,Hans SARPEI ,D ,34,54,63,20,120,0,0,0,3,4,11304,4199,4241,20,3,,94,20.58,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,3,GHA,Asamoah GYAN ,F ,20,39,51,41,120,1,4,9,1,2,11283,4689,3337,88,47,13,69,23.16,89,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,4,GHA,John PANTSIL ,D ,49,95,52,50,120,0,0,0,1,1,13209,5161,4555,24,10,3,139,25.05,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,5,GHA,John MENSAH ,D ,18,31,58,14,120,0,0,0,2,2,11391,4125,4301,14,5,4,61,26.17,88,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,6,GHA,Anthony ANNAN ,M ,54,81,67,51,120,0,0,2,0,3,13046,5013,4739,40,11,,76,19.34,86,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,7,GHA,Samuel INKOOM ,D ,12,22,55,19,74,0,0,0,4,0,8625,3259,2766,61,26,3,94,26.39,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,11,GHA,Sulley MUNTARI ,M ,24,48,50,32,88,1,1,4,3,0,9949,4110,3134,60,24,2,140,20.93,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,15,GHA,Isaac VORSAH ,D ,25,45,56,8,120,0,0,1,2,2,11491,4289,4212,13,5,4,80,21.29,89,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,21,GHA,Kwadwo ASAMOAH ,M ,42,65,65,38,120,0,0,3,3,4,12505,5027,4216,47,13,,100,23.2,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,23,GHA,Kevin Prince BOATENG ,F ,25,51,49,39,120,0,1,3,4,2,13421,5447,4479,67,33,11,123,20.25,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,10,GHA,Stephen APPIAH ,M ,20,30,67,17,46,1,1,2,0,0,5661,2346,2020,60,31,8,52,21.65,82,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,18,GHA,Dominic ADIYIAH ,F ,6,13,46,14,32,0,1,2,0,1,4502,1877,1575,71,47,21,52,19.87,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,1,NED,Maarten STEKELENBURG ,GK ,19,32,59,11,90,0,0,0,0,1,3849,1355,1212,,,,,14.36,98,1,1,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,"94'14""",0.98,0.01,0.01,3849,3397,258,194,14.36,0
57,57,2,NED,Gregory VAN DER WIEL ,D ,40,52,77,34,90,0,0,1,2,1,10287,3723,3885,23,3,,130,22.6,80,9,11,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,1,"94'14""",0.8,0.09,0.11,10287,5543,1626,3118,22.6,130
57,57,3,NED,John HEITINGA ,D ,25,33,76,16,90,0,0,0,1,1,8372,2822,3282,5,3,2,51,17.8,87,7,6,0,0,0,0,0,1,0,1,2,0,0,1,0,0,2,5,"94'14""",0.87,0.07,0.06,8372,5514,1280,1578,17.8,51
57,57,5,NED,anni VAN BRONCKHORST ,D ,31,39,79,23,90,0,0,0,1,1,9364,3272,3736,21,3,,82,22.53,85,8,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,"94'14""",0.85,0.08,0.07,9364,5898,1431,2035,22.53,82
57,57,6,NED,Mark VAN BOMMEL ,M ,29,37,78,30,90,0,0,0,4,2,8499,2908,3539,40,7,1,75,19.87,87,6,7,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,"94'14""",0.87,0.06,0.07,8499,5462,1188,1849,19.87,75
57,57,7,NED,Dirk KUYT ,F ,26,41,63,35,90,0,1,1,0,1,10389,3727,3614,58,20,5,129,26.39,81,9,10,0,1,1,1,0,0,0,1,5,1,0,0,1,0,2,2,"94'14""",0.81,0.09,0.1,10389,5633,1561,3195,26.39,129
57,57,8,NED,Nigel DE JONG ,M ,32,44,73,36,90,0,0,0,3,3,9230,3033,3765,28,4,,77,19.23,86,7,7,0,0,0,0,0,1,0,3,3,0,0,2,0,0,0,0,"94'14""",0.86,0.07,0.07,9230,5986,1327,1917,19.23,77
57,57,9,NED,Robin VAN PERSIE ,F ,17,27,63,24,85,0,0,3,1,1,8595,3264,2985,79,47,9,88,22.56,86,7,7,0,3,0,1,0,0,0,1,2,1,0,0,1,0,0,0,"85'58""",0.86,0.07,0.07,8595,5478,1178,1940,22.56,88
57,57,10,NED,Wesley SNEIJDER ,M ,30,41,73,33,90,2,4,5,4,1,9703,3491,3667,63,21,2,124,23.67,83,8,9,2,5,0,0,0,0,0,4,5,3,0,0,0,1,0,0,"94'14""",0.83,0.08,0.09,9703,5696,1484,2522,23.67,124
57,57,11,NED,Arjen ROBBEN ,F ,31,43,72,43,90,0,0,1,1,8,9519,3464,3293,70,29,4,103,25.21,89,5,6,0,0,0,0,0,0,0,1,7,1,0,0,1,1,0,0,"94'14""",0.89,0.05,0.06,9519,6561,890,2068,25.21,103
57,57,13,NED,Andre OOIJER ,D ,27,30,90,19,90,0,0,0,2,0,8712,2874,3492,6,4,3,73,21.69,87,7,6,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4,"94'14""",0.87,0.07,0.06,8712,5785,1231,1696,21.69,73
57,57,21,NED,Klaas Jan HUNTELAAR ,F ,0,3,0,3,5,0,0,0,0,0,1169,452,492,81,42,6,25,25.99,73,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8'16""",0.73,0.08,0.19,1169,504,147,518,25.99,25
57,57,1,BRA,JULIO CESAR ,GK ,24,38,63,13,90,0,0,0,0,0,4576,1486,1322,,,,17,20.99,97,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"94'14""",0.97,0.01,0.02,4576,3835,289,452,20.99,17
57,57,2,BRA,MAICON ,D ,37,54,69,38,90,0,0,1,1,1,9423,3411,3317,27,10,,133,23.82,85,6,9,0,1,0,0,0,0,0,1,5,4,0,0,0,0,0,0,"94'14""",0.85,0.06,0.09,9423,5336,1245,2843,23.82,133
57,57,3,BRA,LUCIO ,D ,34,43,79,34,90,0,0,1,0,2,8717,2925,3160,15,8,6,66,20.96,89,6,5,0,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,"94'14""",0.89,0.06,0.05,8717,5764,1206,1748,20.96,66
57,57,4,BRA,JUAN ,D ,36,38,95,23,90,0,0,2,1,0,7224,2380,2895,12,8,6,41,21.11,91,4,5,0,2,0,0,0,0,0,1,2,0,3,0,0,0,1,1,"94'14""",0.91,0.04,0.05,7224,5300,792,1132,21.11,41
57,57,5,BRA,FELIPE MELO ,M ,29,34,85,30,73,0,0,0,3,1,7551,2620,2989,26,6,4,60,20.83,85,7,8,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,"73'54""",0.85,0.07,0.08,7551,4947,1097,1507,20.83,60
57,57,6,BRA,MICHEL BASTOS ,D ,22,27,81,14,62,0,0,0,4,0,6443,2283,2616,27,7,,68,21.08,85,8,7,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,"62'48""",0.85,0.08,0.07,6443,4074,936,1433,21.08,68
57,57,8,BRA,GILBERTO SILVA ,M ,24,31,77,27,90,0,1,1,0,0,10318,3582,4094,30,11,6,71,20.79,82,10,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,"94'14""",0.82,0.1,0.08,10318,6159,1849,2310,20.79,71
57,57,9,BRA,LUIS FABIANO ,F ,14,21,67,18,77,0,0,2,1,2,6820,2709,2318,85,40,9,58,23.18,88,6,6,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,"77'58""",0.88,0.06,0.06,6820,4491,986,1344,23.18,58
57,57,10,BRA,KAKA ,M ,27,36,75,38,90,0,1,3,1,4,9607,3922,3263,64,28,6,112,21.69,84,8,8,0,3,0,0,0,0,0,1,4,1,0,0,0,2,0,0,"94'14""",0.84,0.08,0.08,9607,5917,1386,2305,21.69,112
57,57,11,BRA,ROBINHO ,F ,23,32,72,34,90,1,1,1,3,2,10178,4048,3776,71,33,7,142,22.52,81,8,11,1,1,0,1,0,0,0,3,2,0,0,1,0,1,0,0,"94'14""",0.81,0.08,0.11,10178,5265,1637,3277,22.52,142
57,57,13,BRA,DANI ALVES ,D ,45,67,67,48,90,0,1,4,5,4,10562,3859,4116,54,16,,107,21.58,80,10,10,0,3,0,1,0,0,0,5,4,5,0,0,0,0,0,0,"94'14""",0.8,0.1,0.1,10562,5913,1887,2762,21.58,107
57,57,16,BRA,GILBERTO MELO ,D ,8,12,67,3,28,0,0,0,1,1,2974,846,1206,24,2,,39,21.11,88,5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"31'26""",0.88,0.05,0.07,2974,1808,392,775,21.11,39
57,57,21,BRA,NILMAR ,F ,2,2,100,5,13,0,0,0,0,0,1806,735,649,83,44,12,22,25.46,81,8,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"16'16""",0.81,0.08,0.11,1806,1014,253,539,25.46,22
56,56,1,ESP,Iker CASILLAS ,GK ,30,34,88,12,90,0,0,0,0,0,3048,1186,1102,,,,,12.87,99,1,,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,"94'13""",0.99,0.01,0,3048,2774,122,151,12.87,0
56,56,3,ESP,Gerard PIQUE ,D ,82,95,86,75,90,0,0,1,0,1,9511,4396,3411,16,3,2,89,23.63,84,8,8,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,"94'13""",0.84,0.08,0.08,9511,5962,1409,2140,23.63,89
56,56,5,ESP,Carles PUYOL ,D ,53,59,90,44,90,0,0,0,0,1,8843,3956,3360,12,2,,74,23.38,87,6,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,"94'13""",0.87,0.06,0.07,8843,5808,1148,1887,23.38,74
56,56,6,ESP,Andres INIESTA ,M ,56,73,77,65,90,0,1,2,1,2,11394,5637,3942,70,28,1,104,24.83,77,12,11,0,1,0,0,0,0,0,0,9,2,0,0,0,0,0,1,"94'13""",0.77,0.12,0.11,11394,6273,2141,2981,24.83,104
56,56,7,ESP,David VILLA ,F ,41,54,76,58,88,1,5,7,0,1,8917,4789,2688,77,38,4,112,21.29,85,7,8,1,7,0,0,0,0,0,0,6,4,1,0,1,1,0,0,"88'07""",0.85,0.07,0.08,8917,5525,1116,2276,21.29,112
56,56,8,ESP,XAVI ,M ,91,105,87,100,90,0,0,1,0,2,11698,6072,3709,62,23,1,96,19.06,74,13,13,0,1,1,0,0,0,0,0,13,3,0,0,0,0,0,0,"94'13""",0.74,0.13,0.13,11698,5757,2388,3553,19.06,96
